http://www.rdatamining.com/docs,mktrf,smb,hml,rf,umd
20120703,0.0076,0.0071,0.0007,0,-0.0131
20120705,-0.0036,0.0058,-0.0088,0,0.0065
20120706,-0.0099,-0.0042,0.0036,0,0.0112
20120709,-0.0023,-0.0026,-0.0025,0,0.0109
20120710,-0.0084,-0.0038,0.0031,0,0.0097
20120711,-0.0008,-0.004,0.0074,0,-0.0049
20120712,-0.005,0.0023,-0.0082,0,0.0089
20120713,0.0162,-0.004,0.0057,0,-0.0028
20120716,-0.0031,-0.0041,-0.0026,0,0.0029
20120717,0.0067,-0.0054,0.0024,0,-0.0018
20120718,0.0071,0.003,-0.0079,0,-0.0035
20120719,0.0027,-0.0035,-0.0098,0,-0.0038
20120720,-0.0106,-0.0032,0.0007,0,0.0026
20120723,-0.0102,-0.007,0.002,0,0.005
20120724,-0.0099,-0.0057,0.0026,0,0.0095
20120725,-0.0001,0.0027,-0.0005,0,-0.0013
20120726,0.0153,-0.0082,0.0039,0,-0.0067
20120727,0.0196,0.0059,0.0007,0,-0.0096
20120730,-0.0013,-0.004,0.0026,0,0.0004
20120731,-0.0047,0,0.0026,0,-0.0005
20120801,-0.005,-0.016,0.0028,0,-0.0006
20120802,-0.0069,0.0025,-0.0041,0,0.012
20120803,0.0199,0.0054,0.0056,0,-0.0074
20120806,0.0034,0.0057,0.0007,0,-0.0089
20120807,0.0064,0.0033,0.0007,0,-0.014
20120808,0.0009,-0.0025,0.0057,0,-0.0015
20120809,0.0012,0.0037,0.001,0,-0.0081
20120810,0.0017,-0.0034,-0.0002,0,-0.0029
20120813,-0.0014,-0.0015,0,0,0.0048
20120814,-0.0003,-0.0043,-0.0005,0,0.0074
20120815,0.0027,0.0074,-0.0007,0,-0.0018
20120816,0.0075,0.0047,-0.0017,0,-0.0061
20120817,0.0027,0.0059,0.0011,0,0.0008
20120820,-0.0006,-0.0046,0.0059,0,-0.0015
20120821,-0.0031,0.001,0.004,0,-0.0057
20120822,0,-0.0044,-0.0035,0,0.0038
20120823,-0.0078,-0.0001,-0.0035,0,0.0047
20120824,0.0061,-0.0027,-0.0003,0,0.0022
20120827,-0.0006,0.0012,-0.0012,0,0.0059
20120828,0.0001,0.006,-0.0009,0,0.0008
20120829,0.0015,0.0025,0.0012,0,0.0008
20120830,-0.008,-0.0045,0,0,0.0042
20120831,0.0052,-0.0007,0,0,-0.0044
20120904,0.0008,0.0097,-0.0017,0,0.0076
20120905,-0.0005,-0.0007,0.0031,0,-0.0042
20120906,0.0207,-0.001,0.0034,0,-0.0063
20120907,0.0045,-0.0001,0.0078,0,-0.0137
20120910,-0.0057,0.0029,-0.0007,0,-0.0014
20120911,0.0028,0.0002,0.0054,0,-0.0063
20120912,0.0027,0.0012,0.0031,0,-0.0005
20120913,0.0156,-0.004,0.0056,0,-0.003
20120914,0.0054,0.0056,0.0048,0,-0.0117
20120917,-0.0042,-0.0018,-0.0079,0,0.0082
20120918,-0.0015,-0.0001,-0.0024,0,0.0018
20120919,0.0018,-0.0015,0.0005,0,0.0042
20120920,-0.0013,-0.0042,-0.0017,0,0.0019
20120921,0.0004,0.0049,-0.0003,0,0.0025
20120924,-0.0026,-0.0022,0.0033,0,0.0018
20120925,-0.0111,-0.0034,-0.0036,0,0.0062
20120926,-0.0057,-0.0003,0.0004,0,-0.0036
20120927,0.0099,0.0024,-0.0015,0,0.0037
20120928,-0.0046,-0.0031,-0.0025,0,-0.0008
20121001,0.0026,0.0007,0.0024,0,-0.0011
20121002,0.001,-0.0015,0.0027,0,0.0009
20121003,0.0036,-0.0066,-0.0002,0,0.012
20121004,0.0076,-0.002,0.0077,0,-0.003
20121005,-0.0003,-0.0018,0.0022,0,0.0018
20121008,-0.0036,-0.0024,0.0022,0,-0.0044
20121009,-0.0105,-0.003,0.0035,0,-0.0042
20121010,-0.0058,0.0038,0.0026,0,0.005
20121011,0.0011,0.0033,0.0068,0,-0.0085
20121012,-0.0034,-0.0031,-0.009,0,0.0011
20121015,0.0079,-0.0015,0.0017,0,0.002
20121016,0.01,-0.0021,-0.0024,0,-0.0027
20121017,0.0049,0.0015,0.0113,0,0.0018
20121018,-0.0031,-0.0059,0.0027,0,-0.0028
20121019,-0.0168,-0.004,0.0047,0,0.0027
20121022,0.0001,-0.0004,0.0018,0,0.0009
20121023,-0.0129,0.0098,-0.0051,0,-0.0025
20121024,-0.0028,-0.0015,0.0043,0,0.0097
20121025,0.0027,0.0017,-0.0008,0,-0.0061
20121026,-0.0007,-0.0013,-0.004,0,0
20121031,0.0014,0.005,0.0037,0,-0.0016
20121101,0.0119,0.0015,0.0021,0,-0.0083
20121102,-0.0104,-0.0055,0.0025,0,0.0004
20121105,0.0028,0.0043,-0.0022,0,-0.0012
20121106,0.008,-0.0004,0.0055,0,-0.0046
20121107,-0.0231,-0.0003,-0.0146,0,0.0057
20121108,-0.0124,-0.0028,0.0042,0,0.0007
20121109,0.0015,0.0003,-0.0015,0,0.0029
20121112,0,-0.0018,0.0005,0,0
20121113,-0.004,-0.0021,-0.003,0,0.0058
20121114,-0.014,-0.0036,-0.0024,0,-0.0053
20121115,-0.0024,-0.0043,0.0017,0,-0.0054
20121116,0.0058,0.0008,0.0003,0,0.0084
20121119,0.0198,0.0025,0,0,0.0019
20121120,0.0011,-0.0006,0.0015,0,0.0084
20121121,0.0031,0.0038,-0.0006,0,-0.002
20121123,0.0128,-0.0015,0.0007,0,-0.0022
20121126,-0.0014,0.0054,-0.0017,0,0.001
20121127,-0.0043,0.0044,-0.0022,0,-0.0027
20121128,0.0083,0.0002,-0.0028,0,-0.0026
20121129,0.0054,0.0069,-0.0002,0,0.0005
20121130,0.0002,-0.0014,0.0027,0,0.0006
20121203,-0.0046,0.0028,0.0022,0.00001,0.0007
20121204,-0.0016,0.0035,-0.0006,0.00001,-0.0052
20121205,0.0017,-0.0066,0.0099,0.00001,-0.0089
20121206,0.0031,-0.0018,-0.0015,0.00001,-0.0005
20121207,0.0027,-0.0043,0.0034,0.00001,-0.0029
20121210,0.0011,0.0047,0.0002,0.00001,-0.0036
20121211,0.0068,0.0046,-0.0006,0.00001,-0.0027
20121212,-0.0002,-0.007,0.0054,0.00001,-0.0019
20121213,-0.0057,0.0003,0.0006,0.00001,-0.0021
20121214,-0.0034,0.0031,0.0025,0.00001,-0.0044
20121217,0.0116,-0.0007,0.0059,0.00001,0.0076
20121218,0.012,0.0032,0.0007,0.00001,-0.0042
20121219,-0.006,0.006,0.0024,0.00001,-0.0008
20121220,0.0053,-0.0023,0.0072,0.00001,0.0021
20121221,-0.0088,0.0043,-0.0033,0.00001,-0.0025
20121224,-0.0024,-0.0021,0,0.00001,0.0039
20121226,-0.0054,-0.0016,0.0034,0.00001,-0.0041
20121227,-0.0011,0,-0.0017,0.00001,0.0028
20121228,-0.01,0.0045,0.0001,0.00001,0.0033
20121231,0.0171,0.0042,-0.0007,0.00001,0.0024
20130102,0.0262,0.0015,0.0035,0,0.0021
20130103,-0.0014,0.0012,0.0004,0,-0.0044
20130104,0.0055,0.0011,0.0043,0,-0.0035
20130107,-0.0031,-0.0009,-0.0037,0,0.0016
20130108,-0.0027,0.0005,-0.0007,0,0.0085
20130109,0.0034,0.0029,-0.0041,0,0.0008
20130110,0.0066,-0.0066,0.0051,0,-0.002
20130111,0.0002,0.0008,-0.0045,0,-0.0018
20130114,-0.0006,0.0004,-0.0008,0,-0.0026
20130115,0.0019,0.0024,0,0,-0.0033
20130116,-0.0004,-0.0024,0.0023,0,0.0019
20130117,0.0061,0.0043,-0.0009,0,-0.002
20130118,0.0029,0.0003,-0.0011,0,0.0004
20130122,0.0048,0.0016,0.0046,0,-0.0021
20130123,0.001,-0.0029,-0.0012,0,0.0048
20130124,0.0009,0.0026,0.0005,0,-0.0082
20130125,0.0059,-0.0004,-0.0028,0,-0.0016
20130128,-0.0014,0.0038,0.0012,0,-0.0032
20130129,0.0036,-0.0045,0.0036,0,0.001
20130130,-0.0038,-0.0088,0.0012,0,0.0014
20130131,-0.0008,0.0068,0.0019,0,-0.0036
20130201,0.0099,0.0007,0.0026,0,0.0035
20130204,-0.0119,-0.0014,-0.0015,0,-0.0002
20130205,0.0107,-0.0009,0.0018,0,0.0012
20130206,0.0015,0.0029,0.0012,0,-0.0031
20130207,-0.0015,-0.0005,0.0002,0,-0.0015
20130208,0.0058,0.0001,-0.0021,0,-0.0016
20130211,-0.0008,-0.0005,0.0039,0,-0.0003
20130212,0.0016,0.002,0.0071,0,-0.0001
20130213,0.0014,0.0011,-0.0002,0,0.0017
20130214,0.0011,0.0034,0.001,0,-0.0007
20130215,-0.0011,0.0003,-0.001,0,0.0047
20130219,0.0074,0.0022,0.0017,0,-0.0002
20130220,-0.0136,-0.0055,-0.0064,0,0.0005
20130221,-0.0066,-0.0031,-0.0006,0,-0.0007
20130222,0.0094,0.0016,-0.0006,0,0.002
20130225,-0.0182,-0.0021,-0.0072,0,-0.0011
20130226,0.0058,-0.0018,0.0002,0,0.004
20130227,0.0129,-0.0038,0.0016,0,0.005
20130228,-0.0005,0.001,-0.0016,0,0.003
20130301,0.0022,0.0013,-0.0033,0,0.0098
20130304,0.0047,-0.004,0.001,0,0.0123
20130305,0.01,0.0022,-0.0017,0,0.0011
20130306,0.0018,0.0006,0.0047,0,-0.0025
20130307,0.0027,0.0019,0.0042,0,-0.0039
20130308,0.0052,0.0038,-0.0015,0,-0.0002
20130311,0.003,-0.0034,0.0023,0,-0.0024
20130312,-0.0022,0.0005,-0.0013,0,-0.0023
20130313,0.002,0.0018,0.0008,0,0.0009
20130314,0.0058,0.0038,0.0039,0,-0.0045
20130315,-0.0019,0.0002,0.0043,0,-0.006
20130318,-0.005,0.0012,-0.0023,0,-0.0001
20130319,-0.0024,-0.0003,0.0003,0,0.0035
20130320,0.0076,0.0026,0,0,0.0041
20130321,-0.0085,0.0017,-0.0028,0,0.0007
20130322,0.0062,-0.0046,-0.003,0,0.002
20130325,-0.0029,0.0029,0.0002,0,-0.0002
20130326,0.0076,-0.0037,-0.0022,0,0.0043
20130327,-0.0002,0.0016,-0.003,0,0.0015
20130328,0.0039,-0.0027,-0.003,0,0.005
20130401,-0.0057,-0.0093,0.0003,0,0.0035
20130402,0.0033,-0.009,-0.0032,0,0.0033
20130403,-0.0116,-0.0042,-0.0019,0,-0.0063
20130404,0.0042,0.0018,0.0025,0,0.0016
20130405,-0.0041,0.0005,0.0035,0,0.0015
20130408,0.007,0.0013,0.0028,0,0.0027
20130409,0.0031,-0.004,0.0019,0,-0.0039
20130410,0.0128,0.0063,-0.001,0,-0.0003
20130411,0.0035,-0.002,-0.0015,0,0.0048
20130412,-0.0028,-0.0013,-0.0046,0,0.0024
20130415,-0.0248,-0.0148,-0.0028,0,-0.0023
20130416,0.0147,0.0018,0.0007,0,0.0076
20130417,-0.0146,-0.0029,-0.0055,0,0.0031
20130418,-0.0071,0.0016,0.0002,0,-0.0024
20130419,0.0097,0.0004,0.0012,0,0.0126
20130422,0.0045,-0.0015,-0.0014,0,-0.0005
20130423,0.0111,0.0046,0.0063,0,0.001
20130424,0.0006,0.0037,0.0121,0,-0.0089
20130425,0.0049,0.002,0.0001,0,-0.0025
20130426,-0.002,-0.0035,-0.0022,0,-0.0007
20130429,0.0067,0.0013,-0.0008,0,-0.0059
20130430,0.0029,0.0037,-0.0005,0,-0.0079
20130501,-0.0108,-0.014,-0.0027,0,-0.0005
20130502,0.0104,0.006,0.0013,0,0.0039
20130503,0.0112,0.0062,0.0016,0,-0.0036
20130506,0.0023,0.0024,0.0084,0,-0.0006
20130507,0.0054,0.0012,0.0014,0,0.0018
20130508,0.0044,-0.0021,0.0014,0,-0.0061
20130509,-0.0031,0.0011,-0.0029,0,0.0003
20130510,0.0054,0.0043,-0.002,0,0.0014
20130513,-0.0002,-0.0023,-0.0005,0,0.0039
20130514,0.011,0.0012,0.003,0,0.0046
20130515,0.0051,-0.0015,0.0027,0,0.0049
20130516,-0.005,0.0015,-0.0027,0,-0.0079
20130517,0.0104,-0.0001,0.0038,0,-0.0007
20130520,-0.0006,0.0038,0.0049,0,-0.01
20130521,0.0016,-0.001,-0.0008,0,-0.0001
20130522,-0.0092,-0.0073,-0.0017,0,0.0009
20130523,-0.0019,0.0047,-0.001,0,0.001
20130524,-0.0006,0.0016,0.0005,0,0.0016
20130528,0.0077,0.0064,0.0022,0,0.0045
20130529,-0.007,-0.0036,0.0058,0,-0.006
20130530,0.005,0.0032,0.0048,0,0.0017
20130531,-0.0131,0.0051,-0.0024,0,-0.003
20130603,0.0048,0.0017,-0.0011,0,-0.0033
20130604,-0.0055,-0.003,-0.0016,0,-0.0044
20130605,-0.0138,0.0006,-0.0026,0,-0.0054
20130606,0.0089,0.0015,0.0026,0,0.0084
20130607,0.013,-0.0048,0.0007,0,0.0057
20130610,0.0007,0.0065,0.0021,0,0.0013
20130611,-0.0104,0.0001,-0.0058,0,-0.0028
20130612,-0.0082,0.0001,0.0003,0,-0.0037
20130613,0.0147,0.001,0.0031,0,0.0051
20130614,-0.0059,-0.0024,-0.0056,0,0.0023
20130617,0.0074,-0.0009,0.0002,0,0.0028
20130618,0.008,0.0038,-0.0006,0,0.0015
20130619,-0.0128,0.0017,0.0011,0,0.0008
20130620,-0.0245,-0.0002,0.0034,0,-0.0068
20130621,0.0013,0.0019,-0.0008,0,-0.0063
20130624,-0.0119,0.0008,-0.0066,0,-0.004
20130625,0.0096,-0.0002,0.0086,0,0.0052
20130626,0.0092,-0.0074,-0.0013,0,0.0066
20130627,0.0077,0.0084,0.0036,0,0.0048
20130628,-0.0033,0.0033,-0.0014,0,-0.0042
20130701,0.0071,0.0082,-0.0014,0,0.0048
20130702,-0.001,0,0.0009,0,-0.0007
20130703,0.0011,0.0019,-0.0021,0,0.0004
20130705,0.0111,0.0037,0.0045,0,0.0058
20130708,0.0053,-0.0019,0.0005,0,0.0021
20130709,0.0074,0.0004,0.0026,0,0.0014
20130710,0.0006,0.0035,-0.0041,0,-0.0033
20130711,0.0132,-0.0011,-0.0062,0,0.001
20130712,0.0033,-0.0001,0.002,0,0.0049
20130715,0.002,0.005,0.0034,0,-0.0013
20130716,-0.0041,0.0003,0.0009,0,-0.0059
20130717,0.003,-0.0004,0.0018,0,0.0035
20130718,0.0054,0.0003,0.0095,0,0.0018
20130719,0.0009,-0.0012,0.0028,0,0.0006
20130722,0.0022,0.001,0.0029,0,0.0015
20130723,-0.0015,0.0006,0.0028,0,-0.0029
20130724,-0.0039,-0.0027,-0.0026,0,0.0007
20130725,0.0042,0.0059,-0.0035,0,-0.0001
20130726,0.0002,-0.0064,-0.0021,0,0.0003
20130729,-0.0037,-0.0032,-0.0028,0,-0.0043
20130730,0.0012,0.002,-0.0051,0,0.001
20130731,0.0009,0.0015,0.0009,0,0.0061
20130801,0.014,0.0006,0.0005,0,0.0063
20130802,0.002,-0.0021,-0.0033,0,0.0047
20130805,-0.0007,0.0051,-0.0017,0,-0.001
20130806,-0.0068,-0.0033,-0.001,0,-0.0041
20130807,-0.0042,-0.0034,0.0002,0,-0.0041
20130808,0.0047,0,-0.0001,0,0.0008
20130809,-0.0029,0.0013,-0.002,0,0.001
20130812,-0.0002,0.0058,-0.0022,0,-0.002
20130813,0.002,-0.0029,-0.0005,0,-0.0001
20130814,-0.005,0.0014,0.0028,0,-0.0029
20130815,-0.0147,-0.0037,0.0029,0,-0.0088
20130816,-0.0026,0.0005,0.0009,0,0.0042
20130819,-0.0062,-0.0019,-0.0075,0,-0.0018
20130820,0.0053,0.0084,0.0013,0,0.0048
20130821,-0.0059,-0.0002,-0.0046,0,0.0026
20130822,0.0093,0.0052,0.0005,0,0.0037
20130823,0.0038,-0.0022,-0.0014,0,-0.0033
20130826,-0.0029,0.005,-0.005,0,0.0012
20130827,-0.0175,-0.0074,-0.0032,0,-0.0095
20130828,0.003,0.0011,0.0008,0,0.0032
20130829,0.0034,0.0078,-0.0041,0,0.0076
20130830,-0.0047,-0.0114,-0.0022,0,-0.0045
20130903,0.0046,0.0005,0.001,0,0.0096
20130904,0.0083,-0.0001,-0.0015,0,0.0048
20130905,0.0019,0.0017,0.0037,0,0.0006
20130906,0.0001,0.0004,0,0,-0.0022
20130909,0.0109,0.0046,-0.0022,0,-0.0003
20130910,0.008,0.0001,0.0022,0,0.0071
20130911,0.0028,-0.0022,0.0001,0,-0.0001
20130912,-0.0032,-0.0023,-0.0034,0,0.0006
20130913,0.0029,0.0024,-0.0001,0,-0.0003
20130916,0.0049,-0.0044,0.004,0,0.0028
20130917,0.0054,0.0047,-0.0013,0,0.0011
20130918,0.011,-0.0016,-0.0045,0,-0.0047
20130919,-0.0013,0.0016,-0.006,0,0.0008
20130920,-0.0063,0.0053,0.0018,0,0.0032
20130923,-0.0045,0.0045,-0.0037,0,-0.0057
20130924,-0.0012,0.0053,0.0001,0,0.006
20130925,-0.0023,0.0004,0.0058,0,0.0024
20130926,0.0042,0.0021,-0.0073,0,0.0034
20130927,-0.0039,-0.0001,-0.0006,0,0.0033
20130930,-0.0049,0.0051,0.0006,0,0.0026
20131001,0.009,0.0041,-0.0013,0,0.0047
20131002,-0.001,-0.0036,-0.0008,0,-0.0012
20131003,-0.0088,-0.0019,0.002,0,-0.0011
20131004,0.0074,-0.0002,0.001,0,0.0051
20131007,-0.0095,-0.0027,0,0,-0.0077
20131008,-0.0135,-0.0047,0.0076,0,-0.0108
20131009,-0.0005,-0.0044,0.0062,0,-0.0023
20131010,0.0223,0.0016,-0.0002,0,0.012
20131011,0.0071,0.0079,0,0,0.0024
20131014,0.0044,0.0023,-0.0011,0,0.0027
20131015,-0.0073,-0.0019,0.0001,0,0.0007
20131016,0.0137,-0.0032,0.0014,0,0.0062
20131017,0.007,0.0016,0.0004,0,0.0024
20131018,0.0073,0.0034,-0.0005,0,0.0032
20131021,-0.0002,-0.0012,0.0005,0,-0.0016
20131022,0.005,-0.0028,0.0009,0,-0.0038
20131023,-0.0051,0.0016,-0.0033,0,-0.0055
20131024,0.0042,0.004,-0.003,0,0.0015
20131025,0.0033,-0.0034,0.0014,0,-0.0024
20131028,0.0009,-0.0006,0.0002,0,-0.0059
20131029,0.0054,-0.0014,-0.0011,0,0.0027
20131030,-0.0061,-0.0077,0.0049,0,-0.0044
20131031,-0.0034,-0.0009,-0.0043,0,0.0036
20131101,0.002,-0.0068,0.0022,0,-0.0006
20131104,0.0047,0.0076,-0.0003,0,0.0004
20131105,-0.0023,0,-0.0025,0,0.0061
20131106,0.0027,-0.0083,0.0039,0,-0.013
20131107,-0.0146,-0.0036,0.0018,0,-0.0118
20131108,0.0145,0.0052,0.0041,0,0.0126
20131111,0.0012,0.0001,-0.0013,0,0.0025
20131112,-0.0019,0.0038,-0.007,0,-0.0009
20131113,0.009,0.0009,-0.0012,0,0.0063
20131114,0.0043,-0.0056,0.0031,0,-0.0007
20131115,0.0043,0.0006,-0.0027,0,-0.0005
20131118,-0.005,-0.0045,0.0045,0,-0.0091
20131119,-0.0027,-0.0033,0.0026,0,-0.0051
20131120,-0.0033,0.0026,0.0003,0,0.0007
20131121,0.0097,0.0079,-0.0006,0,0.0091
20131122,0.005,-0.0007,0.0011,0,0.0049
20131125,-0.0011,0.0015,0.0014,0,-0.0036
20131126,0.0018,0.0085,-0.0048,0,0.0061
20131127,0.003,0.0035,-0.0006,0,-0.0019
20131129,-0.0002,0.0029,-0.0017,0,-0.002
20131202,-0.0031,-0.0097,0.0016,0,0.0026
20131203,-0.0034,-0.0008,-0.0009,0,-0.0062
20131204,-0.0007,-0.002,0.0026,0,0.0005
20131205,-0.0035,0.007,-0.0063,0,0.0028
20131206,0.0102,-0.0029,0.002,0,0.0025
20131209,0.0017,-0.0042,0,0,-0.0029
20131210,-0.0034,-0.0056,0.002,0,0.0016
20131211,-0.0116,-0.0035,0.0005,0,-0.0046
20131212,-0.0023,0.0036,0.0025,0,0.006
20131213,0.001,0.0025,-0.0001,0,0.0042
20131216,0.0067,0.0059,-0.0014,0,0
20131217,-0.0026,0.0019,-0.0016,0,-0.0007
20131218,0.0155,-0.0048,0.0003,0,0.0017
20131219,-0.001,-0.0054,0.0016,0,-0.0013
20131220,0.0069,0.0129,-0.003,0,0.0039
20131223,0.0062,0.005,-0.0005,0,-0.0013
20131224,0.0034,0.001,0.0011,0,-0.0019
20131226,0.0044,-0.0032,-0.0031,0,0.002
20131227,-0.0005,-0.0007,0.0023,0,-0.0084
20131230,0,0.0002,-0.003,0,-0.0006
20131231,0.0044,-0.0017,0.0004,0,0.0005
20140102,-0.0088,-0.0027,0.0011,0,-0.0007
20140103,0.0003,0.0036,0.0005,0,0.0023
20140106,-0.0034,-0.0057,0.0026,0,-0.0011
20140107,0.0068,0.004,-0.0041,0,0.0055
20140108,0.0004,0.0001,-0.0011,0,0.0064
20140109,0.0002,0.0017,-0.0038,0,0.0079
20140110,0.0027,0.0053,-0.0077,0,-0.0017
20140113,-0.0132,-0.0007,0.001,0,-0.0052
20140114,0.0115,0.0019,-0.0038,0,0.0055
20140115,0.0053,0.0021,0.0021,0,-0.003
20140116,-0.0007,0.0029,-0.0068,0,-0.0005
20140117,-0.0039,0.0003,0.0004,0,-0.0001
20140121,0.003,0.0046,-0.0001,0,-0.0005
20140122,0.0015,0.0027,0.0021,0,0.0029
20140123,-0.0086,0.0015,-0.005,0,-0.0051
20140124,-0.0219,-0.0039,0.0022,0,-0.01
20140127,-0.0065,-0.0086,0.0046,0,-0.0056
20140128,0.0073,0.0019,-0.0002,0,0.0085
20140129,-0.0107,-0.0041,0.0025,0,-0.0053
20140130,0.0122,0.0031,-0.0042,0,0.0124
20140131,-0.0066,-0.0006,-0.0039,0,0.0011
20140203,-0.0248,-0.0089,0.0032,0,-0.0084
20140204,0.0077,-0.0004,-0.001,0,0.0044
20140205,-0.0023,-0.006,0.002,0,-0.0011
20140206,0.0121,-0.0048,0.0023,0,0.0011
20140207,0.0133,-0.0016,-0.0066,0,0.0061
20140210,0.0016,0.0012,-0.0044,0,-0.0007
20140211,0.0109,-0.0019,0.0025,0,0.0004
20140212,0.0011,0.0025,-0.0008,0,0.0025
20140213,0.0072,0.0072,-0.0009,0,0.0037
20140214,0.0042,-0.0037,0.0038,0,-0.0029
20140218,0.0027,0.0098,-0.0024,0,0.0076
20140219,-0.0074,-0.0028,-0.004,0,-0.0033
20140220,0.007,0.0054,-0.0014,0,0.0049
20140221,-0.0009,0.0034,-0.0004,0,0.0025
20140224,0.0065,0.0019,0.0026,0,0.004
20140225,-0.001,0.0012,-0.0061,0,0.0014
20140226,0.0012,0.0068,-0.0009,0,-0.0008
20140227,0.0054,0.0015,0.0001,0,0.0007
20140228,0.0015,-0.0071,0.0083,0,-0.003
20140303,-0.007,0.0009,0.0015,0,-0.0006
20140304,0.0167,0.0111,-0.0012,0,0.0082
20140305,0.0001,-0.0027,0.0028,0,0.0033
20140306,0.0016,-0.0032,0.0076,0,-0.0051
20140307,0.0004,-0.0011,0.0051,0,-0.002
20140310,-0.0009,-0.0011,0.0006,0,0.0001
20140311,-0.0062,-0.0054,-0.0019,0,-0.0009
20140312,0.0013,0.003,-0.0016,0,-0.0005
20140313,-0.0121,-0.0013,0.0027,0,-0.0032
20140314,-0.0016,0.0068,-0.0005,0,-0.0014
20140317,0.009,-0.0036,-0.0001,0,0.0025
20140318,0.0082,0.0074,-0.0042,0,0.0051
20140319,-0.0059,-0.0017,0.006,0,-0.0012
20140320,0.0052,-0.0048,0.0099,0,-0.0019
20140321,-0.0037,-0.0028,0.0088,0,-0.0114
20140324,-0.0064,-0.0089,0.0096,0,-0.0102
20140325,0.003,-0.0034,0.0014,0,-0.0024
20140326,-0.0089,-0.0119,0.003,0,-0.0086
20140327,-0.0019,-0.0013,-0.0024,0,-0.0045
20140328,0.0041,-0.0043,0.0052,0,-0.0047
20140331,0.0097,0.0099,-0.0016,0,0.0071
20140401,0.0087,0.0075,-0.0041,0,0.01
20140402,0.0029,0.0004,0.0012,0,-0.001
20140403,-0.0031,-0.0089,0.0078,0,-0.0106
20140404,-0.0147,-0.0115,0.0074,0,-0.017
20140407,-0.0126,-0.003,-0.0002,0,-0.0104
20140408,0.005,0.0031,-0.0022,0,-0.001
20140409,0.012,0.0034,-0.0093,0,0.0139
20140410,-0.0224,-0.0071,0.0086,0,-0.0188
20140411,-0.0107,-0.0042,0.0029,0,-0.0054
20140414,0.007,-0.005,0.0021,0,-0.0019
20140415,0.0059,-0.0038,0.0017,0,0.0001
20140416,0.0113,0.0004,-0.0044,0,0.0097
20140417,0.0023,0.0033,0.0025,0,0.0027
20140421,0.0036,0.002,-0.0043,0,0.0018
20140422,0.0058,0.0073,-0.0037,0,0.0071
20140423,-0.0031,-0.0064,0.0089,0,-0.003
20140424,0.0008,-0.0041,-0.0017,0,-0.0053
20140425,-0.0105,-0.0096,0.0061,0,-0.0129
20140428,0.0011,-0.0065,-0.0054,0,-0.0112
20140429,0.0056,-0.0021,-0.0022,0,0.007
20140430,0.0035,0.0025,-0.0003,0,0.0055
20140501,0.0004,-0.0015,-0.0018,0,0.0009
20140502,-0.0007,0.0023,0.0033,0,0.0012
20140505,0.0013,-0.003,-0.0052,0,0.0042
20140506,-0.0103,-0.0054,0.0017,0,-0.0043
20140507,0.0045,-0.0086,0.0117,0,-0.0017
20140508,-0.0026,-0.01,0.0034,0,-0.0062
20140509,0.0025,0.0071,-0.0039,0,-0.0018
20140512,0.012,0.0142,-0.003,0,0.009
20140513,-0.0005,-0.0106,0.0018,0,-0.0016
20140514,-0.006,-0.011,-0.0043,0,-0.0043
20140515,-0.009,0.0033,-0.0027,0,-0.0028
20140516,0.0036,0.0026,-0.004,0,-0.0018
20140519,0.005,0.0063,0,0,0.007
20140520,-0.0078,-0.0081,0.0023,0,0.0008
20140521,0.0081,-0.0026,0.0005,0,0.0042
20140522,0.0036,0.0063,-0.0027,0,0.0007
20140523,0.0049,0.0062,-0.0024,0,0.0042
20140527,0.0069,0.007,-0.0019,0,0.0049
20140528,-0.0011,-0.0033,0.0027,0,0.002
20140529,0.0054,-0.002,-0.0012,0,0.0026
20140530,0.0006,-0.0068,0.0028,0,-0.0003
20140602,0.0006,-0.0068,0.004,0,0.0025
20140603,-0.0005,-0.0027,0.0018,0,0.002
20140604,0.0028,0.0023,-0.0009,0,0.0035
20140605,0.0077,0.0129,-0.0018,0,-0.0013
20140606,0.0054,0.0048,-0.0001,0,-0.0022
20140609,0.0022,0.0101,-0.0031,0,-0.0042
20140610,-0.0003,-0.0018,-0.0004,0,-0.0014
20140611,-0.0034,-0.0012,-0.0028,0,0.0022
20140612,-0.0068,0.001,0.0017,0,-0.0027
20140613,0.0031,-0.0007,-0.0019,0,-0.0008
20140616,0.0013,0.0046,-0.0067,0,0.001
20140617,0.0034,0.0055,0.0045,0,-0.0005
20140618,0.0075,-0.0028,-0.0009,0,0.0009
20140619,0.0012,-0.0016,-0.0004,0,0.0011
20140620,0.0018,0.0018,0.0004,0,0.0036
20140623,-0.0001,-0.0024,0.0008,0,-0.0016
20140624,-0.0072,-0.0034,-0.0021,0,-0.0045
20140625,0.0053,0.0036,0.0007,0,0.004
20140626,-0.0011,-0.0008,0.0005,0,0.0022
20140627,0.0026,0.0048,-0.0022,0,-0.0016
20140630,0.0007,0.0026,0.0019,0,0.0012
20140701,0.0074,0.0048,-0.0037,0,0.0022
20140702,-0.0003,-0.0045,-0.0021,0,-0.0007
20140703,0.0059,0.0022,0.0008,0,0.0002
20140707,-0.0062,-0.0127,0.0038,0,-0.0016
20140708,-0.0082,-0.0065,0.0071,0,-0.0024
20140709,0.0046,-0.0038,-0.0011,0,0.0031
20140710,-0.0049,-0.0059,0.0002,0,0
20140711,0.0012,-0.0021,-0.0039,0,0.0011
20140714,0.0046,0,-0.0013,0,0.0038
